,besttrack_path,besttrack_id,nwp_path,nwp_id,tracker_lat,tracker_lon
516,data/single-tc-bessttrack/1704.csv,10,data/unzipdata3/1704_TALAS/arr/2017071500_4HD.npz,6,[18.827747],[108.02813]
517,data/single-tc-bessttrack/1704.csv,8,data/unzipdata3/1704_TALAS/arr/2017071600_4HD.npz,0,[17.723545],[109.66353]
518,data/single-tc-bessttrack/1704.csv,9,data/unzipdata3/1704_TALAS/arr/2017071600_4HD.npz,1,[18.407701],[108.29327]
519,data/single-tc-bessttrack/1704.csv,10,data/unzipdata3/1704_TALAS/arr/2017071600_4HD.npz,2,[18.618921],[107.117386]
520,data/single-tc-bessttrack/1704.csv,11,data/unzipdata3/1704_TALAS/arr/2017071600_4HD.npz,3,[19.08398],[105.93708]
521,data/single-tc-bessttrack/1704.csv,12,data/unzipdata3/1704_TALAS/arr/2017071600_4HD.npz,4,[19.459099],[104.24631]
522,data/single-tc-bessttrack/1704.csv,13,data/unzipdata3/1704_TALAS/arr/2017071600_4HD.npz,5,[19.72786],[102.635284]
523,data/single-tc-bessttrack/1704.csv,14,data/unzipdata3/1704_TALAS/arr/2017071600_4HD.npz,6,[20.057394],[100.73272]
524,data/single-tc-bessttrack/1704.csv,12,data/unzipdata3/1704_TALAS/arr/2017071700_4HD.npz,0,[18.915388],[103.75873]
525,data/single-tc-bessttrack/1704.csv,13,data/unzipdata3/1704_TALAS/arr/2017071700_4HD.npz,1,[19.058199],[102.55703]
526,data/single-tc-bessttrack/1704.csv,14,data/unzipdata3/1704_TALAS/arr/2017071700_4HD.npz,2,[20.0263],[100.96119]
527,data/single-tc-bessttrack/1704.csv,15,data/unzipdata3/1704_TALAS/arr/2017071700_4HD.npz,3,[20.474434],[99.9092]
528,data/single-tc-bessttrack/1708.csv,8,data/unzipdata3/1708_SONCA/arr/2017072300_4HD.npz,0,[17.683817],[111.4016]
529,data/single-tc-bessttrack/1708.csv,9,data/unzipdata3/1708_SONCA/arr/2017072300_4HD.npz,1,[17.63285],[111.36298]
530,data/single-tc-bessttrack/1708.csv,10,data/unzipdata3/1708_SONCA/arr/2017072300_4HD.npz,2,[17.800745],[111.33135]
531,data/single-tc-bessttrack/1708.csv,11,data/unzipdata3/1708_SONCA/arr/2017072300_4HD.npz,3,[17.860723],[111.17106]
532,data/single-tc-bessttrack/1708.csv,12,data/unzipdata3/1708_SONCA/arr/2017072300_4HD.npz,4,[17.548267],[111.03905]
533,data/single-tc-bessttrack/1708.csv,13,data/unzipdata3/1708_SONCA/arr/2017072300_4HD.npz,5,[17.437963],[110.89351]
534,data/single-tc-bessttrack/1708.csv,14,data/unzipdata3/1708_SONCA/arr/2017072300_4HD.npz,6,[17.71906],[110.337456]
535,data/single-tc-bessttrack/1708.csv,12,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,0,[17.287819],[111.28557]
536,data/single-tc-bessttrack/1708.csv,13,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,1,[16.999111],[110.73648]
537,data/single-tc-bessttrack/1708.csv,14,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,2,[17.432585],[110.60116]
538,data/single-tc-bessttrack/1708.csv,15,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,3,[17.508385],[109.97062]
539,data/single-tc-bessttrack/1708.csv,16,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,4,[18.093962],[109.12719]
540,data/single-tc-bessttrack/1708.csv,17,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,5,[18.236797],[107.62964]
541,data/single-tc-bessttrack/1708.csv,18,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,6,[18.287594],[106.773735]
542,data/single-tc-bessttrack/1708.csv,16,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,0,[17.176922],[108.436714]
543,data/single-tc-bessttrack/1708.csv,17,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,1,[17.08243],[107.61316]
544,data/single-tc-bessttrack/1708.csv,18,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,2,[17.047407],[106.47258]
545,data/single-tc-bessttrack/1708.csv,19,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,3,[17.145027],[105.17474]
546,data/single-tc-bessttrack/1708.csv,20,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,4,[16.892584],[104.50182]
547,data/single-tc-bessttrack/1708.csv,21,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,5,[16.69175],[103.76604]
548,data/single-tc-bessttrack/1708.csv,22,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,6,[16.488937],[103.44686]
549,data/single-tc-bessttrack/1710.csv,10,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,0,[20.06976],[119.330666]
550,data/single-tc-bessttrack/1710.csv,11,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,1,[21.520235],[120.22209]
551,data/single-tc-bessttrack/1710.csv,12,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,2,[22.76953],[120.59607]
552,data/single-tc-bessttrack/1710.csv,13,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,3,[23.641405],[120.61273]
553,data/single-tc-bessttrack/1710.csv,14,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,4,[25.984114],[119.56495]
554,data/single-tc-bessttrack/1710.csv,15,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,5,[27.23629],[118.05721]
555,data/single-tc-bessttrack/1710.csv,16,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,6,[28.233492],[117.18141]
556,data/single-tc-bessttrack/1710.csv,14,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,0,[26.140669],[118.7603]
557,data/single-tc-bessttrack/1710.csv,15,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,1,[27.452795],[118.329506]
558,data/single-tc-bessttrack/1710.csv,16,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,2,[28.68362],[118.6877]
559,data/single-tc-bessttrack/1710.csv,17,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,3,[30.350838],[118.98615]
560,data/single-tc-bessttrack/1710.csv,18,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,4,[30.088661],[116.65251]
561,data/single-tc-bessttrack/1710.csv,19,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,5,[30.30954],[116.00589]
562,data/single-tc-bessttrack/1710.csv,20,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,6,[31.213736],[115.14171]
563,data/single-tc-bessttrack/1713.csv,6,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,0,[19.707483],[125.20557]
564,data/single-tc-bessttrack/1713.csv,7,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,1,[20.559],[123.734726]
565,data/single-tc-bessttrack/1713.csv,8,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,2,[20.511925],[123.09916]
566,data/single-tc-bessttrack/1713.csv,9,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,3,[20.859861],[121.97089]
567,data/single-tc-bessttrack/1713.csv,10,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,4,[21.045776],[121.39562]
568,data/single-tc-bessttrack/1713.csv,11,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,5,[20.959812],[120.31055]
569,data/single-tc-bessttrack/1713.csv,12,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,6,[21.48235],[118.821754]
570,data/single-tc-bessttrack/1713.csv,10,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,0,[20.342743],[120.19428]
571,data/single-tc-bessttrack/1713.csv,11,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,1,[20.341795],[119.05904]
572,data/single-tc-bessttrack/1713.csv,12,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,2,[20.485899],[117.31588]
573,data/single-tc-bessttrack/1713.csv,13,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,3,[20.943985],[116.07952]
574,data/single-tc-bessttrack/1713.csv,14,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,4,[21.349102],[114.59604]
575,data/single-tc-bessttrack/1713.csv,15,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,5,[22.014082],[113.00829]
576,data/single-tc-bessttrack/1713.csv,16,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,6,[22.36114],[111.19487]
577,data/single-tc-bessttrack/1713.csv,14,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,0,[21.668074],[114.65094]
578,data/single-tc-bessttrack/1713.csv,15,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,1,[21.936136],[112.9947]
579,data/single-tc-bessttrack/1713.csv,16,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,2,[22.712679],[111.55812]
580,data/single-tc-bessttrack/1713.csv,17,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,3,[23.294403],[109.73241]
581,data/single-tc-bessttrack/1713.csv,18,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,4,[23.718359],[108.12665]
582,data/single-tc-bessttrack/1713.csv,19,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,5,[23.950632],[106.22914]
583,data/single-tc-bessttrack/1713.csv,20,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,6,[24.308144],[104.68035]
584,data/single-tc-bessttrack/1713.csv,18,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,0,[23.221174],[107.46962]
585,data/single-tc-bessttrack/1713.csv,19,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,1,[23.503475],[106.409035]
586,data/single-tc-bessttrack/1713.csv,20,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,2,[24.211754],[104.99548]
587,data/single-tc-bessttrack/1713.csv,21,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,3,[],[]
588,data/single-tc-bessttrack/1713.csv,22,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,4,[],[]
589,data/single-tc-bessttrack/1714.csv,4,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,0,[15.579356],[123.528984]
590,data/single-tc-bessttrack/1714.csv,5,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,1,[15.359993],[122.72935]
591,data/single-tc-bessttrack/1714.csv,6,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,2,[16.03479],[122.114746]
592,data/single-tc-bessttrack/1714.csv,7,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,3,[17.507345],[120.89953]
593,data/single-tc-bessttrack/1714.csv,8,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,4,[18.214413],[119.36356]
594,data/single-tc-bessttrack/1714.csv,9,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,5,[18.685717],[117.77176]
595,data/single-tc-bessttrack/1714.csv,10,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,6,[19.577362],[116.39761]
596,data/single-tc-bessttrack/1714.csv,8,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,0,[17.005201],[118.88182]
597,data/single-tc-bessttrack/1714.csv,9,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,1,[18.431585],[117.40288]
598,data/single-tc-bessttrack/1714.csv,10,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,2,[19.76345],[116.415054]
599,data/single-tc-bessttrack/1714.csv,11,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,3,[20.748161],[114.54361]
600,data/single-tc-bessttrack/1714.csv,12,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,4,[21.534958],[113.44615]
601,data/single-tc-bessttrack/1714.csv,13,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,5,[22.046743],[111.828094]
602,data/single-tc-bessttrack/1714.csv,14,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,6,[22.701218],[110.23716]
603,data/single-tc-bessttrack/1714.csv,12,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,0,[21.815853],[113.369]
604,data/single-tc-bessttrack/1714.csv,13,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,1,[22.766966],[111.523315]
605,data/single-tc-bessttrack/1714.csv,14,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,2,[23.47876],[109.90653]
606,data/single-tc-bessttrack/1714.csv,15,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,3,[24.069134],[108.52434]
607,data/single-tc-bessttrack/1714.csv,16,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,4,[24.440483],[107.935]
608,data/single-tc-bessttrack/1716.csv,3,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,0,[18.805002],[119.3183]
609,data/single-tc-bessttrack/1716.csv,4,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,1,[18.330673],[119.20532]
610,data/single-tc-bessttrack/1716.csv,5,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,2,[18.260191],[119.69571]
611,data/single-tc-bessttrack/1716.csv,6,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,3,[19.426939],[119.73418]
612,data/single-tc-bessttrack/1716.csv,7,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,4,[20.505869],[119.03078]
613,data/single-tc-bessttrack/1716.csv,8,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,5,[20.392313],[118.47079]
614,data/single-tc-bessttrack/1716.csv,9,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,6,[20.382608],[117.601166]
615,data/single-tc-bessttrack/1716.csv,7,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,0,[20.212776],[119.148964]
616,data/single-tc-bessttrack/1716.csv,8,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,1,[20.434206],[118.54576]
617,data/single-tc-bessttrack/1716.csv,9,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,2,[20.558678],[118.57918]
618,data/single-tc-bessttrack/1716.csv,10,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,3,[21.321634],[118.13082]
619,data/single-tc-bessttrack/1716.csv,11,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,4,[21.233648],[117.55011]
620,data/single-tc-bessttrack/1716.csv,12,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,5,[21.660816],[117.63315]
621,data/single-tc-bessttrack/1716.csv,13,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,6,[21.85989],[117.61716]
622,data/single-tc-bessttrack/1716.csv,11,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,0,[21.283424],[117.335205]
623,data/single-tc-bessttrack/1716.csv,12,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,1,[21.389866],[117.20512]
624,data/single-tc-bessttrack/1716.csv,13,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,2,[21.533546],[117.20787]
625,data/single-tc-bessttrack/1716.csv,14,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,3,[22.00225],[117.182]
626,data/single-tc-bessttrack/1716.csv,15,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,4,[22.541122],[116.92248]
627,data/single-tc-bessttrack/1716.csv,16,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,5,[22.863646],[116.6026]
628,data/single-tc-bessttrack/1716.csv,17,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,6,[23.064407],[116.34868]
629,data/single-tc-bessttrack/1716.csv,15,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,0,[21.94505],[116.67055]
630,data/single-tc-bessttrack/1716.csv,16,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,1,[22.287994],[116.41819]
631,data/single-tc-bessttrack/1716.csv,17,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,2,[22.64228],[116.139435]
632,data/single-tc-bessttrack/1716.csv,18,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,3,[23.103878],[115.50303]
633,data/single-tc-bessttrack/1716.csv,19,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,4,[23.47426],[114.76672]
634,data/single-tc-bessttrack/1716.csv,20,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,5,[23.610214],[114.419334]
635,data/single-tc-bessttrack/1717.csv,2,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,0,[16.398478],[128.6611]
636,data/single-tc-bessttrack/1717.csv,3,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,1,[16.352627],[127.20124]
637,data/single-tc-bessttrack/1717.csv,4,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,2,[16.35858],[126.72594]
638,data/single-tc-bessttrack/1717.csv,5,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,3,[17.181023],[126.10557]
639,data/single-tc-bessttrack/1717.csv,6,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,4,[18.200293],[124.3968]
640,data/single-tc-bessttrack/1717.csv,7,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,5,[18.996706],[123.568405]
641,data/single-tc-bessttrack/1717.csv,8,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,6,[19.285742],[122.905495]
642,data/single-tc-bessttrack/1717.csv,6,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,0,[17.935183],[124.80515]
643,data/single-tc-bessttrack/1717.csv,7,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,1,[18.845926],[123.64007]
644,data/single-tc-bessttrack/1717.csv,8,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,2,[18.854357],[121.9363]
645,data/single-tc-bessttrack/1717.csv,9,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,3,[18.849619],[120.52483]
646,data/single-tc-bessttrack/1717.csv,10,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,4,[19.430277],[120.21373]
647,data/single-tc-bessttrack/1717.csv,11,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,5,[20.492212],[119.88491]
648,data/single-tc-bessttrack/1717.csv,12,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,6,[21.120123],[120.03575]
649,data/single-tc-bessttrack/1719.csv,8,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,0,[14.000216],[122.06649]
650,data/single-tc-bessttrack/1719.csv,9,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,1,[15.18244],[121.03885]
651,data/single-tc-bessttrack/1719.csv,10,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,2,[14.966578],[119.611015]
652,data/single-tc-bessttrack/1719.csv,11,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,3,[15.432462],[118.81998]
653,data/single-tc-bessttrack/1719.csv,12,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,4,[15.617657],[117.91582]
654,data/single-tc-bessttrack/1719.csv,13,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,5,[16.026833],[116.95148]
655,data/single-tc-bessttrack/1719.csv,14,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,6,[16.371275],[116.010666]
656,data/single-tc-bessttrack/1719.csv,12,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,0,[15.1898],[117.07338]
657,data/single-tc-bessttrack/1719.csv,13,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,1,[15.016054],[115.94354]
658,data/single-tc-bessttrack/1719.csv,14,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,2,[15.815385],[114.94369]
659,data/single-tc-bessttrack/1719.csv,15,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,3,[15.927361],[113.497345]
660,data/single-tc-bessttrack/1719.csv,16,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,4,[16.167894],[112.21986]
661,data/single-tc-bessttrack/1719.csv,17,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,5,[16.498312],[111.18226]
662,data/single-tc-bessttrack/1719.csv,18,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,6,[16.887646],[109.98443]
663,data/single-tc-bessttrack/1719.csv,16,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,0,[16.064726],[112.19504]
664,data/single-tc-bessttrack/1719.csv,17,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,1,[16.523315],[111.12001]
665,data/single-tc-bessttrack/1719.csv,18,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,2,[17.065155],[109.76579]
666,data/single-tc-bessttrack/1719.csv,19,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,3,[17.612999],[108.54569]
667,data/single-tc-bessttrack/1719.csv,20,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,4,[17.807827],[107.24666]
668,data/single-tc-bessttrack/1719.csv,21,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,5,[18.19352],[106.02274]
669,data/single-tc-bessttrack/1719.csv,22,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,6,[18.364132],[104.64977]
670,data/single-tc-bessttrack/1719.csv,20,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,0,[17.609182],[107.41484]
671,data/single-tc-bessttrack/1719.csv,21,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,1,[17.90301],[106.32877]
672,data/single-tc-bessttrack/1719.csv,22,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,2,[18.231724],[105.03796]
673,data/single-tc-bessttrack/1719.csv,23,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,3,[19.10262],[103.729935]
674,data/single-tc-bessttrack/1719.csv,24,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,4,[19.884453],[101.26042]
675,data/single-tc-bessttrack/1720.csv,4,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,0,[16.760237],[126.16377]
676,data/single-tc-bessttrack/1720.csv,5,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,1,[17.15491],[125.18869]
677,data/single-tc-bessttrack/1720.csv,6,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,2,[18.127556],[122.98109]
678,data/single-tc-bessttrack/1720.csv,7,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,3,[18.106823],[120.89355]
679,data/single-tc-bessttrack/1720.csv,8,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,4,[17.78967],[119.590096]
680,data/single-tc-bessttrack/1720.csv,9,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,5,[16.91024],[118.379715]
681,data/single-tc-bessttrack/1720.csv,10,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,6,[16.74575],[117.85196]
682,data/single-tc-bessttrack/1720.csv,8,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,0,[17.241522],[120.23014]
683,data/single-tc-bessttrack/1720.csv,9,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,1,[17.192776],[119.53915]
684,data/single-tc-bessttrack/1720.csv,10,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,2,[16.786736],[119.12663]
685,data/single-tc-bessttrack/1720.csv,11,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,3,[17.089167],[118.628685]
686,data/single-tc-bessttrack/1720.csv,12,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,4,[17.945803],[117.92703]
687,data/single-tc-bessttrack/1720.csv,13,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,5,[17.942327],[116.25915]
688,data/single-tc-bessttrack/1720.csv,14,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,6,[17.556839],[116.0661]
689,data/single-tc-bessttrack/1720.csv,12,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,0,[17.191305],[118.74467]
690,data/single-tc-bessttrack/1720.csv,13,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,1,[17.860975],[118.51523]
691,data/single-tc-bessttrack/1720.csv,14,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,2,[18.910181],[117.35241]
692,data/single-tc-bessttrack/1720.csv,15,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,3,[19.34743],[116.289764]
693,data/single-tc-bessttrack/1720.csv,16,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,4,[19.543493],[114.95481]
694,data/single-tc-bessttrack/1720.csv,17,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,5,[20.284695],[113.597305]
695,data/single-tc-bessttrack/1720.csv,18,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,6,[20.465336],[112.08914]
696,data/single-tc-bessttrack/1720.csv,16,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,0,[19.66291],[115.11196]
697,data/single-tc-bessttrack/1720.csv,17,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,1,[20.327448],[113.83099]
698,data/single-tc-bessttrack/1720.csv,18,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,2,[20.656406],[112.16926]
699,data/single-tc-bessttrack/1720.csv,19,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,3,[20.563526],[111.04427]
700,data/single-tc-bessttrack/1720.csv,20,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,4,[20.446608],[110.02749]
701,data/single-tc-bessttrack/1720.csv,21,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,5,[20.671402],[109.02888]
702,data/single-tc-bessttrack/1720.csv,20,data/unzipdata3/1720_KHANUN/arr/2017101600_4HD.npz,0,[20.455032],[109.66452]
703,data/single-tc-bessttrack/1720.csv,21,data/unzipdata3/1720_KHANUN/arr/2017101600_4HD.npz,1,[20.670925],[108.85715]
704,data/single-tc-bessttrack/1723.csv,8,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,0,[12.8217],[117.02784]
705,data/single-tc-bessttrack/1723.csv,9,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,1,[13.047578],[116.666916]
706,data/single-tc-bessttrack/1723.csv,10,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,2,[12.905473],[115.429016]
707,data/single-tc-bessttrack/1723.csv,11,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,3,[12.547707],[114.41064]
708,data/single-tc-bessttrack/1723.csv,12,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,4,[12.624291],[113.42375]
709,data/single-tc-bessttrack/1723.csv,13,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,5,[12.2719755],[112.31497]
710,data/single-tc-bessttrack/1723.csv,14,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,6,[12.057341],[111.480774]
711,data/single-tc-bessttrack/1723.csv,12,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,0,[12.5446005],[113.78963]
712,data/single-tc-bessttrack/1723.csv,13,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,1,[12.621824],[112.5957]
