,besttrack_path,besttrack_id,nwp_path,nwp_id
538,data/single-tc-bessttrack/1708.csv,15,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,3
539,data/single-tc-bessttrack/1708.csv,16,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,4
540,data/single-tc-bessttrack/1708.csv,17,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,5
541,data/single-tc-bessttrack/1708.csv,18,data/unzipdata3/1708_SONCA/arr/2017072400_4HD.npz,6
542,data/single-tc-bessttrack/1708.csv,16,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,0
543,data/single-tc-bessttrack/1708.csv,17,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,1
544,data/single-tc-bessttrack/1708.csv,18,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,2
545,data/single-tc-bessttrack/1708.csv,19,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,3
546,data/single-tc-bessttrack/1708.csv,20,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,4
547,data/single-tc-bessttrack/1708.csv,21,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,5
548,data/single-tc-bessttrack/1708.csv,22,data/unzipdata3/1708_SONCA/arr/2017072500_4HD.npz,6
549,data/single-tc-bessttrack/1710.csv,10,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,0
550,data/single-tc-bessttrack/1710.csv,11,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,1
551,data/single-tc-bessttrack/1710.csv,12,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,2
552,data/single-tc-bessttrack/1710.csv,13,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,3
553,data/single-tc-bessttrack/1710.csv,14,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,4
554,data/single-tc-bessttrack/1710.csv,15,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,5
555,data/single-tc-bessttrack/1710.csv,16,data/unzipdata3/1710_HAITANG/arr/2017073000_4HD.npz,6
556,data/single-tc-bessttrack/1710.csv,14,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,0
557,data/single-tc-bessttrack/1710.csv,15,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,1
558,data/single-tc-bessttrack/1710.csv,16,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,2
559,data/single-tc-bessttrack/1710.csv,17,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,3
560,data/single-tc-bessttrack/1710.csv,18,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,4
561,data/single-tc-bessttrack/1710.csv,19,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,5
562,data/single-tc-bessttrack/1710.csv,20,data/unzipdata3/1710_HAITANG/arr/2017073100_4HD.npz,6
563,data/single-tc-bessttrack/1713.csv,6,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,0
564,data/single-tc-bessttrack/1713.csv,7,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,1
565,data/single-tc-bessttrack/1713.csv,8,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,2
566,data/single-tc-bessttrack/1713.csv,9,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,3
567,data/single-tc-bessttrack/1713.csv,10,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,4
568,data/single-tc-bessttrack/1713.csv,11,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,5
569,data/single-tc-bessttrack/1713.csv,12,data/unzipdata3/1713_HATO/arr/2017082100_4HD.npz,6
570,data/single-tc-bessttrack/1713.csv,10,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,0
571,data/single-tc-bessttrack/1713.csv,11,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,1
572,data/single-tc-bessttrack/1713.csv,12,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,2
573,data/single-tc-bessttrack/1713.csv,13,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,3
574,data/single-tc-bessttrack/1713.csv,14,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,4
575,data/single-tc-bessttrack/1713.csv,15,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,5
576,data/single-tc-bessttrack/1713.csv,16,data/unzipdata3/1713_HATO/arr/2017082200_4HD.npz,6
577,data/single-tc-bessttrack/1713.csv,14,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,0
578,data/single-tc-bessttrack/1713.csv,15,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,1
579,data/single-tc-bessttrack/1713.csv,16,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,2
580,data/single-tc-bessttrack/1713.csv,17,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,3
581,data/single-tc-bessttrack/1713.csv,18,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,4
582,data/single-tc-bessttrack/1713.csv,19,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,5
583,data/single-tc-bessttrack/1713.csv,20,data/unzipdata3/1713_HATO/arr/2017082300_4HD.npz,6
584,data/single-tc-bessttrack/1713.csv,18,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,0
585,data/single-tc-bessttrack/1713.csv,19,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,1
586,data/single-tc-bessttrack/1713.csv,20,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,2
587,data/single-tc-bessttrack/1713.csv,21,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,3
588,data/single-tc-bessttrack/1713.csv,22,data/unzipdata3/1713_HATO/arr/2017082400_4HD.npz,4
589,data/single-tc-bessttrack/1714.csv,4,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,0
590,data/single-tc-bessttrack/1714.csv,5,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,1
591,data/single-tc-bessttrack/1714.csv,6,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,2
592,data/single-tc-bessttrack/1714.csv,7,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,3
593,data/single-tc-bessttrack/1714.csv,8,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,4
594,data/single-tc-bessttrack/1714.csv,9,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,5
595,data/single-tc-bessttrack/1714.csv,10,data/unzipdata3/1714_PAKHAR/arr/2017082500_4HD.npz,6
596,data/single-tc-bessttrack/1714.csv,8,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,0
597,data/single-tc-bessttrack/1714.csv,9,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,1
598,data/single-tc-bessttrack/1714.csv,10,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,2
599,data/single-tc-bessttrack/1714.csv,11,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,3
600,data/single-tc-bessttrack/1714.csv,12,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,4
601,data/single-tc-bessttrack/1714.csv,13,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,5
602,data/single-tc-bessttrack/1714.csv,14,data/unzipdata3/1714_PAKHAR/arr/2017082600_4HD.npz,6
603,data/single-tc-bessttrack/1714.csv,12,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,0
604,data/single-tc-bessttrack/1714.csv,13,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,1
605,data/single-tc-bessttrack/1714.csv,14,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,2
606,data/single-tc-bessttrack/1714.csv,15,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,3
607,data/single-tc-bessttrack/1714.csv,16,data/unzipdata3/1714_PAKHAR/arr/2017082700_4HD.npz,4
608,data/single-tc-bessttrack/1716.csv,3,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,0
609,data/single-tc-bessttrack/1716.csv,4,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,1
610,data/single-tc-bessttrack/1716.csv,5,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,2
611,data/single-tc-bessttrack/1716.csv,6,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,3
612,data/single-tc-bessttrack/1716.csv,7,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,4
613,data/single-tc-bessttrack/1716.csv,8,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,5
614,data/single-tc-bessttrack/1716.csv,9,data/unzipdata3/1716_MAWAR/arr/2017083100_4HD.npz,6
615,data/single-tc-bessttrack/1716.csv,7,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,0
616,data/single-tc-bessttrack/1716.csv,8,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,1
617,data/single-tc-bessttrack/1716.csv,9,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,2
618,data/single-tc-bessttrack/1716.csv,10,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,3
619,data/single-tc-bessttrack/1716.csv,11,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,4
620,data/single-tc-bessttrack/1716.csv,12,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,5
621,data/single-tc-bessttrack/1716.csv,13,data/unzipdata3/1716_MAWAR/arr/2017090100_4HD.npz,6
622,data/single-tc-bessttrack/1716.csv,11,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,0
623,data/single-tc-bessttrack/1716.csv,12,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,1
624,data/single-tc-bessttrack/1716.csv,13,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,2
625,data/single-tc-bessttrack/1716.csv,14,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,3
626,data/single-tc-bessttrack/1716.csv,15,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,4
627,data/single-tc-bessttrack/1716.csv,16,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,5
628,data/single-tc-bessttrack/1716.csv,17,data/unzipdata3/1716_MAWAR/arr/2017090200_4HD.npz,6
629,data/single-tc-bessttrack/1716.csv,15,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,0
630,data/single-tc-bessttrack/1716.csv,16,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,1
631,data/single-tc-bessttrack/1716.csv,17,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,2
632,data/single-tc-bessttrack/1716.csv,18,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,3
633,data/single-tc-bessttrack/1716.csv,19,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,4
634,data/single-tc-bessttrack/1716.csv,20,data/unzipdata3/1716_MAWAR/arr/2017090300_4HD.npz,5
635,data/single-tc-bessttrack/1717.csv,2,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,0
636,data/single-tc-bessttrack/1717.csv,3,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,1
637,data/single-tc-bessttrack/1717.csv,4,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,2
638,data/single-tc-bessttrack/1717.csv,5,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,3
639,data/single-tc-bessttrack/1717.csv,6,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,4
640,data/single-tc-bessttrack/1717.csv,7,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,5
641,data/single-tc-bessttrack/1717.csv,8,data/unzipdata3/1717_GUCHOL/arr/2017090400_4HD.npz,6
642,data/single-tc-bessttrack/1717.csv,6,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,0
643,data/single-tc-bessttrack/1717.csv,7,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,1
644,data/single-tc-bessttrack/1717.csv,8,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,2
645,data/single-tc-bessttrack/1717.csv,9,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,3
646,data/single-tc-bessttrack/1717.csv,10,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,4
647,data/single-tc-bessttrack/1717.csv,11,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,5
648,data/single-tc-bessttrack/1717.csv,12,data/unzipdata3/1717_GUCHOL/arr/2017090500_4HD.npz,6
649,data/single-tc-bessttrack/1719.csv,8,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,0
650,data/single-tc-bessttrack/1719.csv,9,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,1
651,data/single-tc-bessttrack/1719.csv,10,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,2
652,data/single-tc-bessttrack/1719.csv,11,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,3
653,data/single-tc-bessttrack/1719.csv,12,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,4
654,data/single-tc-bessttrack/1719.csv,13,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,5
655,data/single-tc-bessttrack/1719.csv,14,data/unzipdata3/1719_DOKSURI/arr/2017091200_4HD.npz,6
656,data/single-tc-bessttrack/1719.csv,12,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,0
657,data/single-tc-bessttrack/1719.csv,13,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,1
658,data/single-tc-bessttrack/1719.csv,14,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,2
659,data/single-tc-bessttrack/1719.csv,15,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,3
660,data/single-tc-bessttrack/1719.csv,16,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,4
661,data/single-tc-bessttrack/1719.csv,17,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,5
662,data/single-tc-bessttrack/1719.csv,18,data/unzipdata3/1719_DOKSURI/arr/2017091300_4HD.npz,6
663,data/single-tc-bessttrack/1719.csv,16,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,0
664,data/single-tc-bessttrack/1719.csv,17,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,1
665,data/single-tc-bessttrack/1719.csv,18,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,2
666,data/single-tc-bessttrack/1719.csv,19,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,3
667,data/single-tc-bessttrack/1719.csv,20,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,4
668,data/single-tc-bessttrack/1719.csv,21,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,5
669,data/single-tc-bessttrack/1719.csv,22,data/unzipdata3/1719_DOKSURI/arr/2017091400_4HD.npz,6
670,data/single-tc-bessttrack/1719.csv,20,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,0
671,data/single-tc-bessttrack/1719.csv,21,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,1
672,data/single-tc-bessttrack/1719.csv,22,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,2
673,data/single-tc-bessttrack/1719.csv,23,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,3
674,data/single-tc-bessttrack/1719.csv,24,data/unzipdata3/1719_DOKSURI/arr/2017091500_4HD.npz,4
675,data/single-tc-bessttrack/1720.csv,4,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,0
676,data/single-tc-bessttrack/1720.csv,5,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,1
677,data/single-tc-bessttrack/1720.csv,6,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,2
678,data/single-tc-bessttrack/1720.csv,7,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,3
679,data/single-tc-bessttrack/1720.csv,8,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,4
680,data/single-tc-bessttrack/1720.csv,9,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,5
681,data/single-tc-bessttrack/1720.csv,10,data/unzipdata3/1720_KHANUN/arr/2017101200_4HD.npz,6
682,data/single-tc-bessttrack/1720.csv,8,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,0
683,data/single-tc-bessttrack/1720.csv,9,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,1
684,data/single-tc-bessttrack/1720.csv,10,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,2
685,data/single-tc-bessttrack/1720.csv,11,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,3
686,data/single-tc-bessttrack/1720.csv,12,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,4
687,data/single-tc-bessttrack/1720.csv,13,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,5
688,data/single-tc-bessttrack/1720.csv,14,data/unzipdata3/1720_KHANUN/arr/2017101300_4HD.npz,6
689,data/single-tc-bessttrack/1720.csv,12,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,0
690,data/single-tc-bessttrack/1720.csv,13,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,1
691,data/single-tc-bessttrack/1720.csv,14,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,2
692,data/single-tc-bessttrack/1720.csv,15,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,3
693,data/single-tc-bessttrack/1720.csv,16,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,4
694,data/single-tc-bessttrack/1720.csv,17,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,5
695,data/single-tc-bessttrack/1720.csv,18,data/unzipdata3/1720_KHANUN/arr/2017101400_4HD.npz,6
696,data/single-tc-bessttrack/1720.csv,16,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,0
697,data/single-tc-bessttrack/1720.csv,17,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,1
698,data/single-tc-bessttrack/1720.csv,18,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,2
699,data/single-tc-bessttrack/1720.csv,19,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,3
700,data/single-tc-bessttrack/1720.csv,20,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,4
701,data/single-tc-bessttrack/1720.csv,21,data/unzipdata3/1720_KHANUN/arr/2017101500_4HD.npz,5
702,data/single-tc-bessttrack/1720.csv,20,data/unzipdata3/1720_KHANUN/arr/2017101600_4HD.npz,0
703,data/single-tc-bessttrack/1720.csv,21,data/unzipdata3/1720_KHANUN/arr/2017101600_4HD.npz,1
704,data/single-tc-bessttrack/1723.csv,8,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,0
705,data/single-tc-bessttrack/1723.csv,9,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,1
706,data/single-tc-bessttrack/1723.csv,10,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,2
707,data/single-tc-bessttrack/1723.csv,11,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,3
708,data/single-tc-bessttrack/1723.csv,12,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,4
709,data/single-tc-bessttrack/1723.csv,13,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,5
710,data/single-tc-bessttrack/1723.csv,14,data/unzipdata3/1723_DAMREY/arr/2017110200_4HD.npz,6
711,data/single-tc-bessttrack/1723.csv,12,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,0
712,data/single-tc-bessttrack/1723.csv,13,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,1
713,data/single-tc-bessttrack/1723.csv,14,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,2
714,data/single-tc-bessttrack/1723.csv,15,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,3
715,data/single-tc-bessttrack/1723.csv,16,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,4
716,data/single-tc-bessttrack/1723.csv,17,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,5
717,data/single-tc-bessttrack/1723.csv,18,data/unzipdata3/1723_DAMREY/arr/2017110300_4HD.npz,6
718,data/single-tc-bessttrack/1723.csv,16,data/unzipdata3/1723_DAMREY/arr/2017110400_4HD.npz,0
719,data/single-tc-bessttrack/1723.csv,17,data/unzipdata3/1723_DAMREY/arr/2017110400_4HD.npz,1
720,data/single-tc-bessttrack/1723.csv,18,data/unzipdata3/1723_DAMREY/arr/2017110400_4HD.npz,2
721,data/single-tc-bessttrack/1723.csv,19,data/unzipdata3/1723_DAMREY/arr/2017110400_4HD.npz,3
722,data/single-tc-bessttrack/1724.csv,6,data/unzipdata3/1724_HAIKUI/arr/2017110900_4HD.npz,0
723,data/single-tc-bessttrack/1724.csv,7,data/unzipdata3/1724_HAIKUI/arr/2017110900_4HD.npz,1
724,data/single-tc-bessttrack/1724.csv,8,data/unzipdata3/1724_HAIKUI/arr/2017110900_4HD.npz,2
725,data/single-tc-bessttrack/1724.csv,9,data/unzipdata3/1724_HAIKUI/arr/2017110900_4HD.npz,3
726,data/single-tc-bessttrack/1724.csv,10,data/unzipdata3/1724_HAIKUI/arr/2017110900_4HD.npz,4
727,data/single-tc-bessttrack/1724.csv,11,data/unzipdata3/1724_HAIKUI/arr/2017110900_4HD.npz,5
728,data/single-tc-bessttrack/1724.csv,12,data/unzipdata3/1724_HAIKUI/arr/2017110900_4HD.npz,6
729,data/single-tc-bessttrack/1724.csv,10,data/unzipdata3/1724_HAIKUI/arr/2017111000_4HD.npz,0
730,data/single-tc-bessttrack/1724.csv,11,data/unzipdata3/1724_HAIKUI/arr/2017111000_4HD.npz,1
731,data/single-tc-bessttrack/1724.csv,12,data/unzipdata3/1724_HAIKUI/arr/2017111000_4HD.npz,2
732,data/single-tc-bessttrack/1724.csv,13,data/unzipdata3/1724_HAIKUI/arr/2017111000_4HD.npz,3
733,data/single-tc-bessttrack/1724.csv,14,data/unzipdata3/1724_HAIKUI/arr/2017111000_4HD.npz,4
734,data/single-tc-bessttrack/1724.csv,15,data/unzipdata3/1724_HAIKUI/arr/2017111000_4HD.npz,5
735,data/single-tc-bessttrack/1724.csv,16,data/unzipdata3/1724_HAIKUI/arr/2017111000_4HD.npz,6
736,data/single-tc-bessttrack/1724.csv,14,data/unzipdata3/1724_HAIKUI/arr/2017111100_4HD.npz,0
737,data/single-tc-bessttrack/1724.csv,15,data/unzipdata3/1724_HAIKUI/arr/2017111100_4HD.npz,1
738,data/single-tc-bessttrack/1724.csv,16,data/unzipdata3/1724_HAIKUI/arr/2017111100_4HD.npz,2
739,data/single-tc-bessttrack/1724.csv,17,data/unzipdata3/1724_HAIKUI/arr/2017111100_4HD.npz,3
740,data/single-tc-bessttrack/1724.csv,18,data/unzipdata3/1724_HAIKUI/arr/2017111100_4HD.npz,4
741,data/single-tc-bessttrack/1724.csv,19,data/unzipdata3/1724_HAIKUI/arr/2017111100_4HD.npz,5
742,data/single-tc-bessttrack/1724.csv,20,data/unzipdata3/1724_HAIKUI/arr/2017111100_4HD.npz,6
743,data/single-tc-bessttrack/1724.csv,18,data/unzipdata3/1724_HAIKUI/arr/2017111200_4HD.npz,0
744,data/single-tc-bessttrack/1724.csv,19,data/unzipdata3/1724_HAIKUI/arr/2017111200_4HD.npz,1
745,data/single-tc-bessttrack/1724.csv,20,data/unzipdata3/1724_HAIKUI/arr/2017111200_4HD.npz,2
746,data/single-tc-bessttrack/1724.csv,21,data/unzipdata3/1724_HAIKUI/arr/2017111200_4HD.npz,3
747,data/single-tc-bessttrack/1724.csv,22,data/unzipdata3/1724_HAIKUI/arr/2017111200_4HD.npz,4
748,data/single-tc-bessttrack/1725.csv,2,data/unzipdata3/1725_KIROGI/arr/2017111700_4HD.npz,0
749,data/single-tc-bessttrack/1725.csv,3,data/unzipdata3/1725_KIROGI/arr/2017111700_4HD.npz,1
750,data/single-tc-bessttrack/1725.csv,4,data/unzipdata3/1725_KIROGI/arr/2017111700_4HD.npz,2
751,data/single-tc-bessttrack/1725.csv,5,data/unzipdata3/1725_KIROGI/arr/2017111700_4HD.npz,3
752,data/single-tc-bessttrack/1725.csv,6,data/unzipdata3/1725_KIROGI/arr/2017111700_4HD.npz,4
753,data/single-tc-bessttrack/1725.csv,7,data/unzipdata3/1725_KIROGI/arr/2017111700_4HD.npz,5
754,data/single-tc-bessttrack/1725.csv,8,data/unzipdata3/1725_KIROGI/arr/2017111700_4HD.npz,6
755,data/single-tc-bessttrack/1725.csv,6,data/unzipdata3/1725_KIROGI/arr/2017111800_4HD.npz,0
756,data/single-tc-bessttrack/1725.csv,7,data/unzipdata3/1725_KIROGI/arr/2017111800_4HD.npz,1
757,data/single-tc-bessttrack/1725.csv,8,data/unzipdata3/1725_KIROGI/arr/2017111800_4HD.npz,2
758,data/single-tc-bessttrack/1725.csv,9,data/unzipdata3/1725_KIROGI/arr/2017111800_4HD.npz,3
759,data/single-tc-bessttrack/1725.csv,10,data/unzipdata3/1725_KIROGI/arr/2017111800_4HD.npz,4
760,data/single-tc-bessttrack/1725.csv,11,data/unzipdata3/1725_KIROGI/arr/2017111800_4HD.npz,5
761,data/single-tc-bessttrack/1726.csv,1,data/unzipdata3/1726_KAI-TAK/arr/2017121400_4HD.npz,0
762,data/single-tc-bessttrack/1726.csv,2,data/unzipdata3/1726_KAI-TAK/arr/2017121400_4HD.npz,1
763,data/single-tc-bessttrack/1726.csv,3,data/unzipdata3/1726_KAI-TAK/arr/2017121400_4HD.npz,2
764,data/single-tc-bessttrack/1726.csv,4,data/unzipdata3/1726_KAI-TAK/arr/2017121400_4HD.npz,3
765,data/single-tc-bessttrack/1726.csv,5,data/unzipdata3/1726_KAI-TAK/arr/2017121400_4HD.npz,4
766,data/single-tc-bessttrack/1726.csv,6,data/unzipdata3/1726_KAI-TAK/arr/2017121400_4HD.npz,5
767,data/single-tc-bessttrack/1726.csv,7,data/unzipdata3/1726_KAI-TAK/arr/2017121400_4HD.npz,6
768,data/single-tc-bessttrack/1726.csv,5,data/unzipdata3/1726_KAI-TAK/arr/2017121500_4HD.npz,0
769,data/single-tc-bessttrack/1726.csv,6,data/unzipdata3/1726_KAI-TAK/arr/2017121500_4HD.npz,1
770,data/single-tc-bessttrack/1726.csv,7,data/unzipdata3/1726_KAI-TAK/arr/2017121500_4HD.npz,2
771,data/single-tc-bessttrack/1726.csv,8,data/unzipdata3/1726_KAI-TAK/arr/2017121500_4HD.npz,3
772,data/single-tc-bessttrack/1726.csv,9,data/unzipdata3/1726_KAI-TAK/arr/2017121500_4HD.npz,4
773,data/single-tc-bessttrack/1726.csv,10,data/unzipdata3/1726_KAI-TAK/arr/2017121500_4HD.npz,5
774,data/single-tc-bessttrack/1726.csv,11,data/unzipdata3/1726_KAI-TAK/arr/2017121500_4HD.npz,6
775,data/single-tc-bessttrack/1726.csv,9,data/unzipdata3/1726_KAI-TAK/arr/2017121600_4HD.npz,0
776,data/single-tc-bessttrack/1726.csv,10,data/unzipdata3/1726_KAI-TAK/arr/2017121600_4HD.npz,1
